ID,Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Rank,TaxonName,Lineage
9655,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,,,,Family,Dicistroviridae,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae
9656,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,Aparavirus,,,Genus,Aparavirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae;Aparavirus
9657,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,Aparavirus,,Acute bee paralysis virus,Species,Acute bee paralysis virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae;Aparavirus;Acute bee paralysis virus
9658,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,Aparavirus,,Israeli acute paralysis virus,Species,Israeli acute paralysis virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae;Aparavirus;Israeli acute paralysis virus
9659,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,Aparavirus,,Kashmir bee virus,Species,Kashmir bee virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae;Aparavirus;Kashmir bee virus
9660,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,Aparavirus,,Mud crab virus,Species,Mud crab virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae;Aparavirus;Mud crab virus
9661,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,Aparavirus,,Solenopsis invicta virus 1,Species,Solenopsis invicta virus 1,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae;Aparavirus;Solenopsis invicta virus 1
9662,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,Aparavirus,,Taura syndrome virus,Species,Taura syndrome virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae;Aparavirus;Taura syndrome virus
9663,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,Cripavirus,,,Genus,Cripavirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae;Cripavirus
9664,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,Cripavirus,,Aphid lethal paralysis virus,Species,Aphid lethal paralysis virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae;Cripavirus;Aphid lethal paralysis virus
9665,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,Cripavirus,,Cricket paralysis virus,Species,Cricket paralysis virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae;Cripavirus;Cricket paralysis virus
9666,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,Cripavirus,,Drosophila C virus,Species,Drosophila C virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae;Cripavirus;Drosophila C virus
9667,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,Cripavirus,,Rhopalosiphum padi virus,Species,Rhopalosiphum padi virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae;Cripavirus;Rhopalosiphum padi virus
9668,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,Triatovirus,,,Genus,Triatovirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae;Triatovirus
9669,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,Triatovirus,,Black queen cell virus,Species,Black queen cell virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae;Triatovirus;Black queen cell virus
9670,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,Triatovirus,,Himetobi P virus,Species,Himetobi P virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae;Triatovirus;Himetobi P virus
9671,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,Triatovirus,,Homalodisca coagulata virus 1,Species,Homalodisca coagulata virus 1,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae;Triatovirus;Homalodisca coagulata virus 1
9672,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,Triatovirus,,Plautia stali intestine virus,Species,Plautia stali intestine virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae;Triatovirus;Plautia stali intestine virus
9673,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Dicistroviridae,,Triatovirus,,Triatoma virus,Species,Triatoma virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Dicistroviridae;Triatovirus;Triatoma virus
9674,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Iflaviridae,,,,,Family,Iflaviridae,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Iflaviridae
9675,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Iflaviridae,,Iflavirus,,,Genus,Iflavirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Iflaviridae;Iflavirus
9676,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Iflaviridae,,Iflavirus,,Antheraea pernyi iflavirus,Species,Antheraea pernyi iflavirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Iflaviridae;Iflavirus;Antheraea pernyi iflavirus
9677,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Iflaviridae,,Iflavirus,,Brevicoryne brassicae virus,Species,Brevicoryne brassicae virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Iflaviridae;Iflavirus;Brevicoryne brassicae virus
9678,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Iflaviridae,,Iflavirus,,Deformed wing virus,Species,Deformed wing virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Iflaviridae;Iflavirus;Deformed wing virus
9679,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Iflaviridae,,Iflavirus,,Dinocampus coccinellae paralysis virus,Species,Dinocampus coccinellae paralysis virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Iflaviridae;Iflavirus;Dinocampus coccinellae paralysis virus
9680,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Iflaviridae,,Iflavirus,,Ectropis obliqua virus,Species,Ectropis obliqua virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Iflaviridae;Iflavirus;Ectropis obliqua virus
9681,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Iflaviridae,,Iflavirus,,Infectious flacherie virus,Species,Infectious flacherie virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Iflaviridae;Iflavirus;Infectious flacherie virus
9682,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Iflaviridae,,Iflavirus,,Lygus lineolaris virus 1,Species,Lygus lineolaris virus 1,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Iflaviridae;Iflavirus;Lygus lineolaris virus 1
9683,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Iflaviridae,,Iflavirus,,Lymantria dispar iflavirus 1,Species,Lymantria dispar iflavirus 1,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Iflaviridae;Iflavirus;Lymantria dispar iflavirus 1
9684,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Iflaviridae,,Iflavirus,,Nilaparvata lugens honeydew virus 1,Species,Nilaparvata lugens honeydew virus 1,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Iflaviridae;Iflavirus;Nilaparvata lugens honeydew virus 1
9685,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Iflaviridae,,Iflavirus,,Perina nuda virus,Species,Perina nuda virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Iflaviridae;Iflavirus;Perina nuda virus
9686,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Iflaviridae,,Iflavirus,,Sacbrood virus,Species,Sacbrood virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Iflaviridae;Iflavirus;Sacbrood virus
9687,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Iflaviridae,,Iflavirus,,Slow bee paralysis virus,Species,Slow bee paralysis virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Iflaviridae;Iflavirus;Slow bee paralysis virus
9688,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Iflaviridae,,Iflavirus,,Spodoptera exigua iflavirus 1,Species,Spodoptera exigua iflavirus 1,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Iflaviridae;Iflavirus;Spodoptera exigua iflavirus 1
9689,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Iflaviridae,,Iflavirus,,Spodoptera exigua iflavirus 2,Species,Spodoptera exigua iflavirus 2,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Iflaviridae;Iflavirus;Spodoptera exigua iflavirus 2
9690,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Iflaviridae,,Iflavirus,,Varroa destructor virus 1,Species,Varroa destructor virus 1,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Iflaviridae;Iflavirus;Varroa destructor virus 1
9691,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,,,,Family,Marnaviridae,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae
9692,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Bacillarnavirus,,,Genus,Bacillarnavirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Bacillarnavirus
9693,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Bacillarnavirus,,Chaetoceros socialis forma radians RNA virus 1,Species,Chaetoceros socialis forma radians RNA virus 1,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Bacillarnavirus;Chaetoceros socialis forma radians RNA virus 1
9694,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Bacillarnavirus,,Chaetoceros tenuissimus RNA virus 01,Species,Chaetoceros tenuissimus RNA virus 01,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Bacillarnavirus;Chaetoceros tenuissimus RNA virus 01
9695,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Bacillarnavirus,,Rhizosolenia setigera RNA virus 01,Species,Rhizosolenia setigera RNA virus 01,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Bacillarnavirus;Rhizosolenia setigera RNA virus 01
9696,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Kusarnavirus,,,Genus,Kusarnavirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Kusarnavirus
9697,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Kusarnavirus,,Astarnavirus,Species,Astarnavirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Kusarnavirus;Astarnavirus
9698,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Labyrnavirus,,,Genus,Labyrnavirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Labyrnavirus
9699,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Labyrnavirus,,Aurantiochytrium single-stranded RNA virus 01,Species,Aurantiochytrium single-stranded RNA virus 01,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Labyrnavirus;Aurantiochytrium single-stranded RNA virus 01
9700,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Locarnavirus,,,Genus,Locarnavirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Locarnavirus
9701,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Locarnavirus,,Jericarnavirus B,Species,Jericarnavirus B,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Locarnavirus;Jericarnavirus B
9702,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Locarnavirus,,Sanfarnavirus 1,Species,Sanfarnavirus 1,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Locarnavirus;Sanfarnavirus 1
9703,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Locarnavirus,,Sanfarnavirus 2,Species,Sanfarnavirus 2,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Locarnavirus;Sanfarnavirus 2
9704,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Locarnavirus,,Sanfarnavirus 3,Species,Sanfarnavirus 3,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Locarnavirus;Sanfarnavirus 3
9705,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Marnavirus,,,Genus,Marnavirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Marnavirus
9706,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Marnavirus,,Heterosigma akashiwo RNA virus,Species,Heterosigma akashiwo RNA virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Marnavirus;Heterosigma akashiwo RNA virus
9707,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Salisharnavirus,,,Genus,Salisharnavirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Salisharnavirus
9708,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Salisharnavirus,,Britarnavirus 1,Species,Britarnavirus 1,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Salisharnavirus;Britarnavirus 1
9709,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Salisharnavirus,,Britarnavirus 4,Species,Britarnavirus 4,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Salisharnavirus;Britarnavirus 4
9710,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Salisharnavirus,,Palmarnavirus 128,Species,Palmarnavirus 128,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Salisharnavirus;Palmarnavirus 128
9711,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Salisharnavirus,,Palmarnavirus 473,Species,Palmarnavirus 473,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Salisharnavirus;Palmarnavirus 473
9712,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Sogarnavirus,,,Genus,Sogarnavirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Sogarnavirus
9713,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Sogarnavirus,,Britarnavirus 2,Species,Britarnavirus 2,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Sogarnavirus;Britarnavirus 2
9714,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Sogarnavirus,,Britarnavirus 3,Species,Britarnavirus 3,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Sogarnavirus;Britarnavirus 3
9715,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Sogarnavirus,,Chaetarnavirus 2,Species,Chaetarnavirus 2,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Sogarnavirus;Chaetarnavirus 2
9716,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Sogarnavirus,,Chaetenuissarnavirus II,Species,Chaetenuissarnavirus II,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Sogarnavirus;Chaetenuissarnavirus II
9717,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Sogarnavirus,,Jericarnavirus A,Species,Jericarnavirus A,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Sogarnavirus;Jericarnavirus A
9718,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Marnaviridae,,Sogarnavirus,,Palmarnavirus 156,Species,Palmarnavirus 156,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Marnaviridae;Sogarnavirus;Palmarnavirus 156
9719,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,,,,Family,Picornaviridae,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae
9720,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,Aalivirus,,,Genus,Aalivirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Aalivirus
9721,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,Aalivirus,,Aalivirus A,Species,Aalivirus A,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Aalivirus;Aalivirus A
9722,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,Ailurivirus,,,Genus,Ailurivirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ailurivirus
9723,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,Ailurivirus,,Ailurivirus A,Species,Ailurivirus A,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ailurivirus;Ailurivirus A
9724,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,Ampivirus,,,Genus,Ampivirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ampivirus
9725,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,Ampivirus,,Ampivirus A,Species,Ampivirus A,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ampivirus;Ampivirus A
9726,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,Anativirus,,,Genus,Anativirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Anativirus
9727,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,Anativirus,,Anativirus A,Species,Anativirus A,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Anativirus;Anativirus A
9728,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,Anativirus,,Anativirus B,Species,Anativirus B,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Anativirus;Anativirus B
9729,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,Aphthovirus,,,Genus,Aphthovirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Aphthovirus
9730,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,Aphthovirus,,Bovine rhinitis A virus,Species,Bovine rhinitis A virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Aphthovirus;Bovine rhinitis A virus
9731,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,Aphthovirus,,Bovine rhinitis B virus,Species,Bovine rhinitis B virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Aphthovirus;Bovine rhinitis B virus
9732,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,Aphthovirus,,Equine rhinitis A virus,Species,Equine rhinitis A virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Aphthovirus;Equine rhinitis A virus
9733,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,Aphthovirus,,Foot-and-mouth disease virus,Species,Foot-and-mouth disease virus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Aphthovirus;Foot-and-mouth disease virus
9734,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,Aquamavirus,,,Genus,Aquamavirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Aquamavirus
9735,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,Aquamavirus,,Aquamavirus A,Species,Aquamavirus A,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Aquamavirus;Aquamavirus A
9736,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,Avihepatovirus,,,Genus,Avihepatovirus,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Avihepatovirus
9737,Riboviria,,Orthornavirae,,Pisuviricota,,Pisoniviricetes,,Picornavirales,,Picornaviridae,,Avihepatovirus,,Avihepatovirus A,Species,Avihepatovirus A,Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Avihepatovirus;Avihepatovirus A
